time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,5.09935332295,-1.52047526835,23.0737014522,6.24376784652,6.01699219934,0.0,4.48463981113,-1.2360371226,5.01549824801,-0.00183446018726,-0.0221384379476,0.0,452.6682014175409,451.74444100504076,452.9108194088774,453.35712679420965
4.14,5.37236062881,-1.5953043543,23.3727604909,6.24381696416,6.01598465589,0.0,4.61556387945,-1.25828311486,4.95326508081,0.00565745932848,-0.00781142694497,0.0,424.43424015737634,425.662392493606,424.07223790477093,424.7154216661837
4.199999999999998,5.65322456323,-1.67147143288,23.6681666786,6.24435349589,6.01510027167,0.0,4.74647452041,-1.28060158213,4.89374739867,0.0148131910742,-0.0345558815413,0.0,426.5191561299246,424.22839600682966,424.87711356189766,425.6614218061232
4.259999999999997,5.94344770224,-1.74918388663,23.9655290729,6.24525169078,6.01348193377,0.0,4.92740963094,-1.30969753549,5.01744334264,0.01528152458,-0.0149954929251,0.0,482.7334465762261,484.20731099672395,484.0764328090065,484.11155481789024
4.319999999999996,6.24298674154,-1.82841567968,24.2647676427,6.24634223351,6.01273173782,0.0,5.0571383251,-1.33130168571,4.95732125499,0.0234127433544,-0.00793440067471,0.0,426.7758336698971,427.3783477452382,426.1727298087535,426.8672901548832
4.379999999999995,6.55061773372,-1.90897232837,24.5616133786,6.247405396,6.0120897488,0.0,5.19705681186,-1.35382448271,4.93747895141,0.00278882296894,-0.0169005628612,0.0,440.24113926964407,439.4985806698921,440.977830525817,439.2704688845582
4.439999999999993,6.86588584241,-1.99077489162,24.8546480294,6.24761938197,6.01164783783,0.0,5.31183515663,-1.37293963833,4.83074443525,0.0050780687634,0.00696096413779,0.0,409.36056373124904,411.4789862928581,410.20411565680394,410.4073370220014
4.499999999999992,7.18983730488,-2.07395693564,25.1478750878,6.24845704072,6.01220657562,0.0,5.48606417889,-1.3997183735,4.9427674401,0.0275270001743,0.0136429656704,0.0,480.5827176145849,481.08889528532336,480.27819640006163,481.97805087377475
4.559999999999991,7.52339131109,-2.15862824085,25.4449783883,6.25014831245,6.01296346716,0.0,5.63203724265,-1.42251675752,4.96048403705,0.0294776745064,0.0104750490328,0.0,453.1792433784313,452.92435399856237,452.9186078019922,453.07569503160335
4.6199999999999894,7.86604890816,-2.24468756105,25.7446149419,6.25165465629,6.01344326709,0.0,5.78945534915,-1.44596615779,5.02693047112,0.014491493183,0.0025112266479,0.0,468.52532711640055,467.9055046627961,470.04871418142665,468.8857354333965
4.679999999999988,8.21824270398,-2.33214658247,26.0487723115,6.25293318212,6.01361647613,0.0,5.949916073,-1.46921970594,5.11104767646,0.0322995864306,0.00362766672352,0.0,475.75892941596464,475.84436152033,474.1053062390555,475.47184011480516
4.739999999999987,8.57942344584,-2.42091082879,26.3558491796,6.25475241996,6.01379356202,0.0,6.08912598135,-1.48943049259,5.12465608301,0.0260365617495,0.00156335300741,0.0,453.9689831477859,453.8032129594418,455.21612779372987,454.71483501945806
4.799999999999986,8.94836341498,-2.51080403409,26.6617843547,6.25619039038,6.01358898629,0.0,6.20867801611,-1.50690915483,5.07335417016,0.0194661695765,-0.0158965069934,0.0,434.8131131610695,433.3476145690026,433.2744799704879,432.7216764312518
4.859999999999984,9.32461599549,-2.60174433292,26.9652996174,6.25740892185,6.01303476184,0.0,6.3329024875,-1.52434896896,5.04383341122,0.0219429704006,0.00154638726416,0.0,439.4081756606504,440.85226992851614,440.7167672811198,440.9214665611306
4.919999999999983,9.70845480589,-2.69372906684,27.2676776168,6.25874144526,6.01281924707,0.0,6.46145507911,-1.54170678418,5.03536145298,0.022734948489,-0.0166190054557,0.0,447.95981471610804,446.4799150108259,447.36919025259385,447.4337041424317
4.979999999999982,10.100295799,-2.78676353702,27.5707431251,6.26022081772,6.01181667545,0.0,6.59966871406,-1.55931685431,5.06647361283,0.028245250085,-0.016891178242,0.0,460.12230601407913,460.1008491933732,460.14387932900706,460.580056325085
5.0399999999999805,10.4994522044,-2.88075184585,27.8722727704,6.2617620027,6.0103732856,0.0,6.70547834799,-1.57352585691,4.98482342153,0.0200034284117,-0.0449411561546,0.0,424.62154633438684,422.2074800825998,424.50570062385253,423.79784439742446
